sujeto,genero,edad,edo_civil,carrera,semestre,discapacidad,lengua,esc_proc,prom,ant_aca,gusto,familia,tipo_f,vivienda,cuenta
4428,M,20,SOLTERO,13,4,1,1,21,6.6,2105,1,1,1,1,202235023
4428,M,20,SOLTERO,13,4,1,1,21,6.6,2105,1,1,1,1,202235023
4428,M,20,SOLTERO,13,4,1,1,21,6.6,2105,1,1,1,1,202235023
4431,M,20,SOLTERO,3,2,1,1,7,8.7,1645,1,1,3,1,202217095
4432,M,21,SOLTERO,13,1,1,1,215,8.4,2096,1,1,2,3,202235048
4433,M,21,SOLTERO,13,4,1,1,17,7.6,2106,1,1,2,1,202235022
4433,M,21,SOLTERO,13,4,1,1,17,7.6,2106,1,1,2,1,202235022
4435,F,20,SOLTERO,1,4,1,1,8,9.5,2169,1,1,1,1,202201083
4435,F,20,SOLTERO,1,4,1,1,8,9.5,2169,1,1,1,1,202201083
4435,F,20,SOLTERO,1,4,1,1,8,9.5,2169,1,1,1,1,202201083
4435,F,20,SOLTERO,1,4,1,1,8,9.5,2169,1,1,1,1,202201083
4435,F,20,SOLTERO,1,4,1,1,8,9.5,2169,1,1,1,1,202201083
4436,F,19,SOLTERO,13,1,1,1,1,8.5,2103,1,2,3,1,202235025
4437,M,19,SOLTERO,2,4,1,1,1,7.6,2312,1,1,1,1,202207036
4437,M,19,SOLTERO,2,4,1,1,1,7.6,2312,1,1,1,1,202207036
4437,M,19,SOLTERO,2,4,1,1,1,7.6,2312,1,1,1,1,202207036
4438,F,21,SOLTERO,1,4,1,1,22,8.3,2157,1,1,1,1,202201020
4441,F,20,SOLTERO,1,4,1,1,11,9,2016,1,1,2,1,202201084
4441,F,20,SOLTERO,1,4,1,1,11,9,2016,1,1,2,1,202201084
4451,F,19,SOLTERO,5,4,1,1,66,9.1,1763,1,1,2,2,202216043
4455,M,23,SOLTERO,14,8,1,1,42,7.2,2278,1,2,3,4,R202218101
4457,M,23,SOLTERO,1,4,1,1,92,8.6,2135,1,1,2,4,202201057
4457,M,23,SOLTERO,1,4,1,1,92,8.6,2135,1,1,2,4,202201057
4457,M,23,SOLTERO,1,4,1,1,92,8.6,2135,1,1,2,4,202201057
4457,M,23,SOLTERO,1,4,1,1,92,8.6,2135,1,1,2,4,202201057
4465,F,20,SOLTERO,1,3,1,1,66,9,2172,1,1,2,1,202201078
4465,F,20,SOLTERO,1,3,1,1,66,9,2172,1,1,2,1,202201078
4538,F,18,SOLTERO,3,2,1,1,0,9,2463,1,1,1,1,202317014
4550,M,18,SOLTERO,3,2,1,1,0,9.5,2774,1,1,1,1,202317099
4562,F,19,SOLTERO,3,2,1,1,0,8.8,2479,1,1,1,1,202317135
4566,M,19,SOLTERO,3,2,1,1,0,7.6,2480,1,1,2,1,202317044
4574,F,18,SOLTERO,3,2,1,1,0,9.6,2399,1,1,2,1,202317101
4592,F,18,SOLTERO,3,2,1,1,0,9.2,2380,1,1,1,1,202317090
4597,M,19,SOLTERO,3,2,1,1,0,8.8,2485,1,1,1,3,202317040
4598,M,19,SOLTERO,3,2,1,1,0,6.6,2483,1,1,2,1,202317005
4599,F,18,SOLTERO,3,2,1,1,0,9.9,2798,1,1,1,1,202317098
4600,F,19,SOLTERO,3,2,1,1,0,9.9,2489,1,1,1,1,202317113
4601,F,18,SOLTERO,3,2,1,1,0,9.4,2490,1,1,1,1,202317109
4604,M,19,SOLTERO,3,2,1,1,0,8.7,2477,1,1,1,1,202317003
4605,M,19,SOLTERO,3,2,2,1,0,8.9,2785,1,1,3,1,202317066
4612,M,18,SOLTERO,3,2,1,1,0,9.2,2794,1,1,1,1,202317105
4614,M,18,SOLTERO,3,2,1,1,0,9.1,2494,1,1,1,2,202317119
4615,M,18,SOLTERO,3,2,1,1,0,7.7,2461,1,1,1,4,202317057
4620,M,20,SOLTERO,3,2,1,1,0,7.5,2611,1,1,1,1,202317062
4625,M,18,SOLTERO,3,2,1,1,0,9.1,2466,1,1,2,1,202317096
4625,M,18,SOLTERO,3,2,1,1,0,9.1,2466,1,1,2,1,202317096
4627,F,19,SOLTERO,3,2,1,1,0,8.9,2920,1,1,1,1,202317021
4628,M,20,SOLTERO,3,2,1,1,0,8,2482,1,1,2,1,202317042
4630,M,18,SOLTERO,3,2,1,1,0,9.2,2462,1,1,1,1,202317083
4631,F,18,SOLTERO,3,2,1,1,0,9.6,2492,1,1,1,1,202317082
4632,M,19,SOLTERO,3,2,1,1,0,7.5,2481,1,1,2,1,202317031
4639,M,18,SOLTERO,3,2,1,1,0,7.5,2493,1,1,1,1,202317008
4640,F,18,SOLTERO,3,2,1,1,0,9.7,2478,1,1,1,1,202317115
4646,M,21,SOLTERO,3,2,1,1,0,8.2,2468,1,1,1,1,202317061
4650,F,19,SOLTERO,3,2,1,1,0,9.1,2752,1,1,3,1,202317089
4655,M,21,SOLTERO,14,2,2,1,0,8.6,2743,1,1,1,4,202318054
4659,M,21,SOLTERO,14,2,2,1,0,9.8,2744,1,2,3,1,202318042
4676,F,18,SOLTERO,14,2,1,1,0,9.9,2764,1,1,1,1,202318055
4678,M,19,SOLTERO,14,2,1,1,0,9.9,2802,1,1,2,2,202318035
4684,M,21,SOLTERO,14,2,1,1,0,8.7,2781,1,1,2,1,202318002
4684,M,21,SOLTERO,14,2,1,1,0,8.7,2781,1,1,2,1,202318002
4686,M,18,SOLTERO,14,2,1,1,0,8.8,2787,1,1,1,1,202318007
4687,M,18,SOLTERO,14,2,1,1,0,9.3,2747,1,1,1,1,202318045
4704,F,19,SOLTERO,14,2,1,1,0,8.9,2691,1,1,1,4,202318053
4705,M,19,SOLTERO,14,2,1,1,0,10,2775,2,1,2,1,202318046
4705,M,19,SOLTERO,14,2,1,1,0,10,2775,2,1,2,1,202318046
4706,F,18,SOLTERO,14,2,1,1,0,8.7,2776,1,1,1,4,202318038
4714,M,17,SOLTERO,14,1,1,1,0,9.5,2739,1,1,3,4,202318036
4717,M,18,SOLTERO,14,2,1,1,0,9.6,2737,1,1,1,1,202318037
4721,F,18,SOLTERO,14,1,1,1,0,9.3,2807,1,1,1,1,202318039
4736,M,18,SOLTERO,13,2,1,1,0,7.3,2514,1,1,2,3,202335029
4736,M,18,SOLTERO,13,2,1,1,0,7.3,2514,1,1,2,3,202335029
4736,M,18,SOLTERO,13,2,1,1,0,7.3,2514,1,1,2,3,202335029
4736,M,18,SOLTERO,13,2,1,1,0,7.3,2514,1,1,2,3,202335029
4736,M,18,SOLTERO,13,2,1,1,0,7.3,2514,1,1,2,3,202335029
4736,M,18,SOLTERO,13,2,1,1,0,7.3,2514,1,1,2,3,202335029
4744,M,18,SOLTERO,1,2,1,1,0,9.8,2701,1,1,2,1,202301042
4745,M,18,SOLTERO,1,2,1,1,0,8.2,2699,1,1,2,1,202301032
4748,M,18,SOLTERO,13,2,1,1,0,9.5,2616,1,1,1,3,202335030
4748,M,18,SOLTERO,13,2,1,1,0,9.5,2616,1,1,1,3,202335030
4755,M,19,SOLTERO,13,2,1,1,0,6.7,2829,1,1,1,4,202335023
4756,F,18,SOLTERO,13,2,1,1,0,10,2507,1,1,1,1,202335038
4757,F,19,SOLTERO,13,2,1,1,0,9.8,2508,1,1,1,4,202335028
4757,F,19,SOLTERO,13,2,1,1,0,9.8,2508,1,1,1,4,202335028
4757,F,19,SOLTERO,13,2,1,1,0,9.8,2508,1,1,1,4,202335028
4757,F,19,SOLTERO,13,2,1,1,0,9.8,2508,1,1,1,4,202335028
4757,F,19,SOLTERO,13,2,1,1,0,9.8,2508,1,1,1,4,202335028
4758,M,20,SOLTERO,13,2,1,1,0,7.8,2820,1,1,2,1,202335013
4759,M,19,SOLTERO,13,2,1,1,0,8,2671,1,1,1,3,202335045
4760,M,18,SOLTERO,13,2,1,1,0,7.8,2522,1,1,2,1,202335001
4762,M,18,SOLTERO,13,2,1,1,0,9.9,2657,1,1,1,1,202335036
4764,M,18,SOLTERO,13,2,1,1,0,9.4,2447,1,2,1,1,202335034
4765,M,18,SOLTERO,13,2,1,1,0,9.1,2826,1,1,1,1,202335032
4771,M,18,SOLTERO,13,2,1,1,0,9.7,2495,1,1,1,2,202335031
4774,M,18,SOLTERO,13,2,1,1,0,7.4,2513,1,1,1,1,202335012
4776,F,18,SOLTERO,13,2,1,1,0,9.8,2631,1,1,1,1,202335044
4777,M,19,SOLTERO,13,2,1,1,0,8.1,2613,1,2,3,4,202335010
4778,F,18,SOLTERO,13,2,1,1,0,9.9,2577,1,1,3,2,202335025
4779,F,18,SOLTERO,13,2,1,1,0,9.3,2574,1,1,1,1,202335039
4780,M,18,SOLTERO,13,2,1,1,0,9.9,2632,1,1,2,1,202335033
4783,M,19,SOLTERO,13,2,1,1,0,8.7,2609,1,1,1,1,202335002
4785,F,19,SOLTERO,13,2,1,1,0,8.2,2576,1,1,1,1,202335027
4786,F,19,SOLTERO,13,2,1,1,0,7.9,2825,1,1,1,1,202335015
4787,M,18,SOLTERO,13,2,1,1,0,8.9,2654,1,1,1,2,202335011
4787,M,18,SOLTERO,13,2,1,1,0,8.9,2654,1,1,1,2,202335011
4792,F,18,SOLTERO,1,2,1,1,0,9.7,2702,1,1,2,4,202301044
4793,F,19,SOLTERO,1,2,1,1,0,9.2,2717,1,1,2,1,202301025
4794,M,18,SOLTERO,1,2,1,1,0,8.8,2725,1,1,2,2,202301014
4795,M,19,SOLTERO,13,2,1,1,0,8.4,2580,1,1,2,4,202335037
4797,M,18,SOLTERO,13,2,1,1,0,8.9,2578,1,1,2,4,202335043
4798,F,18,SOLTERO,1,2,1,1,0,9.2,2720,1,1,2,1,202301056
4798,F,18,SOLTERO,1,2,1,1,0,9.2,2720,1,1,2,1,202301056
4801,F,18,SOLTERO,1,1,1,1,0,9.2,2712,1,1,1,4,202301050
4802,M,18,SOLTERO,1,2,1,1,0,8.5,2715,1,1,1,1,202301003
4805,F,18,SOLTERO,13,2,1,1,0,8.9,2579,1,1,1,4,202335019
4806,F,19,SOLTERO,1,2,1,1,0,8.7,2736,1,1,1,1,202301004
4806,F,19,SOLTERO,1,2,1,1,0,8.7,2736,1,1,1,1,202301004
4808,F,19,SOLTERO,1,2,1,1,0,9.9,2716,1,1,1,1,202301057
4810,M,18,SOLTERO,1,2,1,1,0,8.9,2700,1,2,1,1,202301019
4811,M,18,SOLTERO,1,2,1,1,0,7.7,2718,1,1,1,1,202301066
4813,M,19,SOLTERO,1,2,1,1,0,7.9,2756,2,1,2,4,202301049
4815,F,18,SOLTERO,1,2,1,1,0,9.2,2755,1,1,3,1,202301048
4816,F,18,SOLTERO,1,2,1,1,0,8.2,2772,1,1,1,1,202301008
4817,M,19,SOLTERO,1,2,1,1,0,7.5,2721,1,1,2,1,202301030
4818,F,18,SOLTERO,1,2,1,1,0,9.7,2742,1,1,1,1,202301037
4821,F,18,SOLTERO,1,2,1,1,0,7.6,2683,1,1,2,3,202301007
4821,F,18,SOLTERO,1,2,1,1,0,7.6,2683,1,1,2,3,202301007
4822,F,19,SOLTERO,1,2,1,1,0,7,2728,1,1,1,1,202301009
4823,F,18,SOLTERO,1,2,1,1,0,9.8,2751,1,1,2,1,202301072
4823,F,18,SOLTERO,1,2,1,1,0,9.8,2751,1,1,2,1,202301072
4824,M,18,SOLTERO,1,2,1,1,0,9,2727,1,1,2,4,202301053
4824,M,18,SOLTERO,1,2,1,1,0,9,2727,1,1,2,4,202301053
4825,F,18,SOLTERO,1,2,1,1,0,7.2,2682,1,1,3,1,202301012
4826,F,19,SOLTERO,1,2,1,1,0,9.2,2722,1,1,2,1,202301039
4827,F,18,SOLTERO,1,2,1,1,0,9.7,2710,1,1,2,1,202301045
4828,M,18,SOLTERO,1,2,1,1,0,8.5,2745,1,1,1,1,202301020
4829,F,18,SOLTERO,1,2,1,1,0,8,2780,1,1,2,1,202301069
4830,M,17,SOLTERO,1,1,1,1,0,8.5,2740,1,1,1,1,202301016
4831,F,18,SOLTERO,1,1,1,1,0,8.7,2760,1,1,1,1,202301060
4832,M,17,SOLTERO,1,1,1,1,0,6.2,2778,1,1,1,2,202301071
4834,M,19,SOLTERO,1,2,1,1,0,9.6,2696,1,1,1,2,202301055
4836,M,18,SOLTERO,13,2,1,1,0,8.4,2634,1,1,1,1,202335046
4839,F,18,SOLTERO,1,2,1,1,0,7.9,2729,1,1,1,1,202301075
4840,F,18,SOLTERO,1,1,1,1,0,9.4,2704,2,1,1,1,202301074
4841,F,18,SOLTERO,1,2,1,1,0,9,2746,1,1,1,3,202301073
4842,F,19,SOLTERO,1,2,1,1,0,8.8,2703,1,1,1,1,202301062
4844,M,19,SOLTERO,1,2,1,1,0,9.5,2697,1,1,2,1,202301046
4846,F,18,SOLTERO,1,2,1,1,0,9.8,2706,1,1,1,3,202301043
4849,F,19,SOLTERO,1,2,1,1,0,7.9,2719,1,1,3,3,202301027
4850,F,19,SOLTERO,1,2,1,1,0,8.7,2730,1,1,1,1,202301018
4852,M,18,SOLTERO,13,2,1,1,0,7.9,2895,1,1,1,1,202335007
4858,M,18,SOLTERO,13,2,1,1,0,8.3,2491,1,1,2,1,202335042
4869,M,18,SOLTERO,13,2,1,1,0,8.9,2539,2,1,1,1,202335048
4915,M,18,SOLTERO,6,2,2,1,0,7.9,2918,1,1,1,3,202321003
4916,F,18,SOLTERO,6,2,1,1,0,9.1,2641,1,1,1,1,202321006
4921,F,18,SOLTERO,6,2,1,1,0,9.7,2617,1,1,1,1,202321013
4923,F,20,SOLTERO,6,2,1,1,0,8.3,2621,1,1,2,4,202321010
4926,F,18,SOLTERO,6,2,1,1,0,8.3,2628,1,1,1,1,202321007
4927,F,18,SOLTERO,6,2,1,1,0,9.6,2627,1,1,3,1,202321024
4928,F,19,SOLTERO,6,2,1,2,0,9.2,2635,1,1,2,1,202321011
4930,F,18,SOLTERO,6,2,1,1,0,8.2,2640,1,1,1,1,202321016
4932,F,18,SOLTERO,6,2,1,1,0,8.7,2622,1,1,1,1,202321020
4933,M,20,SOLTERO,6,2,1,1,0,7.3,2623,1,1,3,1,202321009
4934,M,20,SOLTERO,6,2,1,1,0,7.8,2614,1,1,1,1,202321004
4937,M,18,SOLTERO,6,2,1,1,0,8.2,2618,1,1,1,1,202321002
5044,M,18,SOLTERO,5,2,1,1,0,8.2,2499,1,1,1,1,202316012
5046,F,19,SOLTERO,1,2,1,1,0,8.6,2765,1,1,1,1,202301040
5049,M,18,SOLTERO,5,2,1,1,0,9.5,2454,1,1,1,1,202316041
5051,F,18,SOLTERO,5,2,1,1,0,9.7,2457,1,1,1,1,202316034
5057,F,21,SOLTERO,5,2,1,1,0,8.7,2502,1,1,1,1,202316046
5061,F,18,SOLTERO,5,2,1,1,0,8.5,2456,1,1,3,1,202316019
5062,M,19,SOLTERO,5,2,1,1,0,8.3,2581,1,1,3,4,202316011
5064,F,19,SOLTERO,5,2,1,1,0,9.5,2497,1,1,1,2,202316006
5066,F,18,SOLTERO,5,2,1,1,0,9.6,2458,1,1,1,1,202316030
5067,F,18,SOLTERO,5,2,1,1,0,8.8,2692,1,1,2,1,202316008
5067,F,18,SOLTERO,5,2,1,1,0,8.8,2692,1,1,2,1,202316008
5067,F,18,SOLTERO,5,2,1,1,0,8.8,2692,1,1,2,1,202316008
5068,F,24,SOLTERO,5,2,1,1,0,9.3,2459,1,1,1,1,202316035
5070,M,18,SOLTERO,5,2,1,1,0,8.8,2645,1,1,1,3,202316004
5071,F,19,SOLTERO,5,2,1,1,0,9.8,2615,1,1,1,1,202316038
5072,F,18,SOLTERO,5,2,1,1,0,9.5,2503,1,1,1,1,202316037
5075,M,18,SOLTERO,5,2,2,1,0,9.2,2750,1,1,1,1,202316045
5078,F,18,SOLTERO,5,2,1,1,0,9,2672,1,1,1,1,202316010
5080,F,18,SOLTERO,5,2,1,1,0,9.2,2455,1,1,1,1,202316029
5081,M,19,SOLTERO,5,2,1,1,0,9,2642,1,1,2,1,202316050
5084,M,18,SOLTERO,5,2,1,1,0,9.2,2610,1,1,1,1,202316033
5085,M,18,SOLTERO,5,2,1,1,0,9.7,2474,1,1,1,1,202316025
5085,M,18,SOLTERO,5,2,1,1,0,9.7,2474,1,1,1,1,202316025
5086,M,19,SOLTERO,5,2,1,1,0,8.4,2475,1,1,1,1,202316016
5086,M,19,SOLTERO,5,2,1,1,0,8.4,2475,1,1,1,1,202316016
5090,M,19,SOLTERO,5,2,1,1,0,8.9,2505,1,1,1,1,202316017
5104,F,23,SOLTERO,14,2,1,1,0,9,2827,1,1,1,2,202318069
5104,F,23,SOLTERO,14,2,1,1,0,9,2827,1,1,1,2,202318069
5119,F,19,SOLTERO,1,1,1,1,0,9.3,2731,1,1,1,4,202301038
5121,M,20,SOLTERO,5,2,1,1,0,8.2,2761,1,1,1,1,R202316057
